Strain,Experimental_Stress,Model_Stress
2.25844,3.71113478855,1.4715160749197094
2.26082,3.74163917647,1.4715160749197094
2.26318,3.76062904963,1.4715160749197094
2.26554,3.79160835722,1.4715160749197094
2.2679,3.82289239994,1.4715160749197094
2.27025,3.84796945048,1.4715160749197094
2.27259,3.87989661077,1.4715160749197094
2.27493,3.90648150136,1.4715160749197094
2.27727,3.93472671322,1.4715160749197094
2.2796,3.96105691612,1.4715160749197094
2.28192,3.99276258181,1.4715160749197094
2.28424,4.02333581746,1.4715160749197094
2.28655,4.05003458579,1.4715160749197094
2.28885,4.07923503803,1.4715160749197094
2.29116,4.10583274418,1.4715160749197094
2.29345,4.13646759286,1.4715160749197094
2.29574,4.16760151898,1.4715160749197094
2.29803,4.19992925007,1.4715160749197094
2.30031,4.22919982828,1.4715160749197094
2.30259,4.25689201215,1.4715160749197094
2.30486,4.29174019788,1.4715160749197094
2.30712,4.319434147,1.4715160749197094
2.30938,4.34685362619,1.4715160749197094
2.31163,4.38061432639,1.4715160749197094
2.31388,4.41118986179,1.4715160749197094
2.31613,4.44252030696,1.4715160749197094
2.31837,4.48138701853,1.4715160749197094
2.3206,4.50655666692,1.4715160749197094
2.32283,4.53891579827,1.4715160749197094
2.32506,4.57408306065,1.4715160749197094
2.32728,4.60395228402,1.4715160749197094
2.32949,4.63325746257,1.4715160749197094
2.3317,4.67265397123,1.4715160749197094
2.33391,4.69761805314,1.4715160749197094
2.33611,4.72567447862,1.4715160749197094
2.3383,4.76547302842,1.4715160749197094
2.34049,4.80072172004,1.4715160749197094
2.34268,4.83414530926,1.4715160749197094
2.34486,4.86785853971,1.4715160749197094
2.34704,4.89718558489,1.4715160749197094
2.34921,4.93230775991,1.4715160749197094
2.35137,4.96375952661,1.4715160749197094
2.35354,5.00332737109,1.4715160749197094
2.35569,5.03488118768,1.4715160749197094
2.35785,5.07145546934,1.4715160749197094
2.36,5.10368811424,1.4715160749197094
2.36214,5.13913476779,1.4715160749197094
2.36428,5.16836195318,1.4715160749197094
2.36641,5.20829005707,1.4715160749197094
2.36854,5.24421006445,1.4715160749197094
2.37067,5.2815078753,1.4715160749197094
2.37279,5.31579741989,1.4715160749197094
2.37491,5.35170150337,1.4715160749197094
2.37702,5.38550476425,1.4715160749197094
2.37912,5.41994696068,1.4715160749197094
2.38123,5.45734041997,1.4715160749197094
2.38333,5.4978820945,1.4715160749197094
2.38542,5.53388654732,1.4715160749197094
2.38751,5.56598633601,1.4715160749197094
2.3896,5.60482828738,1.4715160749197094
2.39168,5.64324962858,1.4715160749197094
2.39375,5.6812227789,1.4715160749197094
2.39583,5.71899479913,1.4715160749197094
2.3979,5.75442593814,1.4715160749197094
2.39996,5.79414242701,1.4715160749197094
2.40202,5.82614471111,1.4715160749197094
2.40407,5.86988157903,1.4715160749197094
2.40613,5.90913975407,1.4715160749197094
2.40817,5.95114123527,1.4715160749197094
2.41022,5.9839729173,1.4715160749197094
2.41225,6.02473990714,1.4715160749197094
2.41429,6.05958129266,1.4715160749197094
2.41632,6.10214186233,1.4715160749197094
2.41835,6.1381238865,1.4715160749197094
2.42037,6.18155957446,1.4715160749197094
2.42239,6.22366425689,1.4715160749197094
2.4244,6.2599125467,1.4715160749197094
2.42641,6.30054810904,1.4715160749197094
2.42842,6.34374000374,1.4715160749197094
2.43042,6.38542986179,1.4715160749197094
2.43242,6.42452085527,1.4715160749197094
2.43441,6.4721221105,1.4715160749197094
2.4364,6.50498000101,1.4715160749197094
2.43839,6.54667334071,1.4715160749197094
2.44037,6.58585639005,1.4715160749197094
2.44235,6.62908263301,1.4715160749197094
2.44432,6.67653434501,1.4715160749197094
2.44629,6.71696371831,1.4715160749197094
2.44826,6.75952581384,1.4715160749197094
2.45022,6.79456018578,1.4715160749197094
2.45218,6.83884207149,1.4715160749197094
2.45413,6.88749150139,1.4715160749197094
2.45609,6.93089708551,1.4715160749197094
2.45803,6.97185577253,1.4715160749197094
2.45998,7.01740872261,1.4715160749197094
2.46192,7.05868439161,1.4715160749197094
2.46385,7.10079547928,1.4715160749197094
2.46579,7.14045153888,1.4715160749197094
2.46771,7.19282422796,1.4715160749197094
2.46964,7.22999776513,1.4715160749197094
2.47156,7.28228859189,1.4715160749197094
2.47348,7.32522368486,1.4715160749197094
2.47539,7.37057221354,1.4715160749197094
2.4773,7.41296330337,1.4715160749197094
2.47921,7.45923064323,1.4715160749197094
2.48111,7.50375034868,1.4715160749197094
2.48301,7.55163416385,1.4715160749197094
2.48491,7.59342557394,1.4715160749197094
2.4868,7.64206215365,1.4715160749197094
2.48869,7.68354949854,1.4715160749197094
2.49057,7.73417202038,1.4715160749197094
2.49245,7.77972052537,1.4715160749197094
2.49433,7.82846904764,1.4715160749197094
2.49621,7.87611319239,1.4715160749197094
2.49808,7.9189561811,1.4715160749197094
2.49994,7.96904716283,1.4715160749197094
2.50181,8.01702316112,1.4715160749197094
2.50367,8.06666841223,1.4715160749197094
2.50553,8.11280908569,1.4715160749197094
2.50738,8.1592529502,1.4715160749197094
2.50923,8.21035353209,1.4715160749197094
2.51108,8.26086720859,1.4715160749197094
2.51292,8.30608988657,1.4715160749197094
